,Game Number,Move Number,Player,Move,Board,Comment
397,6,24,Black,c6b8,"r . . q r b k .
. b p . . p p p
p . n p . n . .
. p . P p . . .
. . . . P . . .
. B P . . N . P
P P . N . P P .
R . B Q R . K .",Black generally retreats just for the moment and regroups with ...Nb8-d7 and ...c7-c6xd5; producing a position (for Black) which is much like a Sicilian Defense.
398,6,25,White,d2f1,"r n . q r b k .
. b p . . p p p
p . . p . n . .
. p . P p . . .
. . . . P . . .
. B P . . N . P
P P . N . P P .
R . B Q R . K .",
399,6,26,Black,b8d7,"r n . q r b k .
. b p . . p p p
p . . p . n . .
. p . P p . . .
. . . . P . . .
. B P . . N . P
P P . . . P P .
R . B Q R N K .",
400,6,27,White,f3h2,"r . . q r b k .
. b p n . p p p
p . . p . n . .
. p . P p . . .
. . . . P . . .
. B P . . N . P
P P . . . P P .
R . B Q R N K .","preventing ...Nf6-h5-f4 and, in general, maneuvering his pieces so they can flow toward the king-side or the center. He might also be considering f2-f3 (or Qd1-f3) to defend Pe4, so he can follow-up with Nf1-e3, guarding f5 and d5."
401,6,28,Black,d7c5,"r . . q r b k .
. b p n . p p p
p . . p . n . .
. p . P p . . .
. . . . P . . .
. B P . . . . P
P P . . . P P N
R . B Q R N K .",
402,6,29,White,b3c2,"r . . q r b k .
. b p . . p p p
p . . p . n . .
. p n P p . . .
. . . . P . . .
. B P . . . . P
P P . . . P P N
R . B Q R N K .",
403,6,30,Black,c7c6,"r . . q r b k .
. b p . . p p p
p . . p . n . .
. p n P p . . .
. . . . P . . .
. . P . . . . P
P P B . . P P N
R . B Q R N K .",
404,6,31,White,b2b4,"r . . q r b k .
. b . . . p p p
p . p p . n . .
. p n P p . . .
. . . . P . . .
. . P . . . . P
P P B . . P P N
R . B Q R N K .","This makes Pc3 awkward, but more importantly it pushes Nc5 back, again giving White time to promote his own plan."
405,6,32,Black,c5d7,"r . . q r b k .
. b . . . p p p
p . p p . n . .
. p n P p . . .
. P . . P . . .
. . P . . . . P
P . B . . P P N
R . B Q R N K .",
406,6,33,White,d5c6,"r . . q r b k .
. b . n . p p p
p . p p . n . .
. p . P p . . .
. P . . P . . .
. . P . . . . P
P . B . . P P N
R . B Q R N K .",
407,6,34,Black,b7c6,"r . . q r b k .
. b . n . p p p
p . P p . n . .
. p . . p . . .
. P . . P . . .
. . P . . . . P
P . B . . P P N
R . B Q R N K .",
408,6,35,White,c1g5,"r . . q r b k .
. . . n . p p p
p . b p . n . .
. p . . p . . .
. P . . P . . .
. . P . . . . P
P . B . . P P N
R . B Q R N K .",
409,6,36,Black,h7h6,"r . . q r b k .
. . . n . p p p
p . b p . n . .
. p . . p . B .
. P . . P . . .
. . P . . . . P
P . B . . P P N
R . . Q R N K .",
410,6,37,White,g5f6,"r . . q r b k .
. . . n . p p .
p . b p . n . p
. p . . p . B .
. P . . P . . .
. . P . . . . P
P . B . . P P N
R . . Q R N K .",
411,6,38,Black,d7f6,"r . . q r b k .
. . . n . p p .
p . b p . B . p
. p . . p . . .
. P . . P . . .
. . P . . . . P
P . B . . P P N
R . . Q R N K .",
412,6,39,White,h2g4,"r . . q r b k .
. . . . . p p .
p . b p . n . p
. p . . p . . .
. P . . P . . .
. . P . . . . P
P . B . . P P N
R . . Q R N K .",
413,6,40,Black,f6g4,"r . . q r b k .
. . . . . p p .
p . b p . n . p
. p . . p . . .
. P . . P . N .
. . P . . . . P
P . B . . P P .
R . . Q R N K .",
414,6,41,White,d1g4,"r . . q r b k .
. . . . . p p .
p . b p . . . p
. p . . p . . .
. P . . P . n .
. . P . . . . P
P . B . . P P .
R . . Q R N K .","and with that there's no major pressure on Pe4. But, there is the backward Pc3 and White hasn't yet secured square d5. There's a fight yet to be fought."
415,6,42,Black,d6d5,"r . . q r b k .
. . . . . p p .
p . b p . . . p
. p . . p . . .
. P . . P . Q .
. . P . . . . P
P . B . . P P .
R . . . R N K .","If Black hadn't done this White would have Ra1-d1 and Bc2-b3 very quickly, so that Bf8 would be forever entombed. Also, Nf1-e3 (or g3) would secure f5."
416,6,43,White,e4d5,"r . . q r b k .
. . . . . p p .
p . b . . . . p
. p . p p . . .
. P . . P . Q .
. . P . . . . P
P . B . . P P .
R . . . R N K .",
417,6,44,Black,d8d5,"r . . q r b k .
. . . . . p p .
p . b . . . . p
. p . P p . . .
. P . . . . Q .
. . P . . . . P
P . B . . P P .
R . . . R N K .",
418,6,45,White,c2b3,"r . . . r b k .
. . . . . p p .
p . b . . . . p
. p . q p . . .
. P . . . . Q .
. . P . . . . P
P . B . . P P .
R . . . R N K .",
419,6,46,Black,d5d8,"r . . . r b k .
. . . . . p p .
p . b . . . . p
. p . q p . . .
. P . . . . Q .
. B P . . . . P
P . . . . P P .
R . . . R N K .",
420,6,47,White,g4h5,"r . . q r b k .
. . . . . p p .
p . b . . . . p
. p . . p . . .
. P . . . . Q .
. B P . . . . P
P . . . . P P .
R . . . R N K .",There are sometimes more than one way to gain an advantage. Ra1-d1 is also good.
421,6,48,Black,a8a7,"r . . q r b k .
. . . . . p p .
p . b . . . . p
. p . . p . . Q
. P . . . . . .
. B P . . . . P
P . . . . P P .
R . . . R N K .",
422,6,49,White,e1e5,". . . q r b k .
r . . . . p p .
p . b . . . . p
. p . . p . . Q
. P . . . . . .
. B P . . . . P
P . . . . P P .
R . . . R N K .",
423,6,50,Black,e8e5,". . . q r b k .
r . . . . p p .
p . b . . . . p
. p . . R . . Q
. P . . . . . .
. B P . . . . P
P . . . . P P .
R . . . . N K .",
424,6,51,White,h5e5,". . . q . b k .
r . . . . p p .
p . b . . . . p
. p . . r . . Q
. P . . . . . .
. B P . . . . P
P . . . . P P .
R . . . . N K .",
425,6,52,Black,d8g5,". . . q . b k .
r . . . . p p .
p . b . . . . p
. p . . Q . . .
. P . . . . . .
. B P . . . . P
P . . . . P P .
R . . . . N K .",
426,6,53,White,e5g5,". . . . . b k .
r . . . . p p .
p . b . . . . p
. p . . Q . q .
. P . . . . . .
. B P . . . . P
P . . . . P P .
R . . . . N K .",
427,6,54,Black,h6g5,". . . . . b k .
r . . . . p p .
p . b . . . . p
. p . . . . Q .
. P . . . . . .
. B P . . . . P
P . . . . P P .
R . . . . N K .",
428,6,55,White,f1e3,". . . . . b k .
r . . . . p p .
p . b . . . . .
. p . . . . p .
. P . . . . . .
. B P . . . . P
P . . . . P P .
R . . . . N K .","From this point forward White is just activating pieces, trading-off bad pawns and keeping his king safe. He will naturally seek to keep Black's pieces quite or to trade rooks, but Black will avoid most trades, so he can keep fighting."
429,6,56,Black,g7g6,". . . . . b k .
r . . . . p p .
p . b . . . . .
. p . . . . p .
. P . . . . . .
. B P . N . . P
P . . . . P P .
R . . . . . K .",
430,6,57,White,a1d1,". . . . . b k .
r . . . . p . .
p . b . . . p .
. p . . . . p .
. P . . . . . .
. B P . N . . P
P . . . . P P .
R . . . . . K .",
431,6,58,Black,a7c7,". . . . . b k .
r . . . . p . .
p . b . . . p .
. p . . . . p .
. P . . . . . .
. B P . N . . P
P . . . . P P .
. . . R . . K .",
432,6,59,White,g1f1,". . . . . b k .
. . r . . p . .
p . b . . . p .
. p . . . . p .
. P . . . . . .
. B P . N . . P
P . . . . P P .
. . . R . . K .",
433,6,60,Black,g8g7,". . . . . b k .
. . r . . p . .
p . b . . . p .
. p . . . . p .
. P . . . . . .
. B P . N . . P
P . . . . P P .
. . . R . K . .",
434,6,61,White,f1e2,". . . . . b . .
. . r . . p k .
p . b . . . p .
. p . . . . p .
. P . . . . . .
. B P . N . . P
P . . . . P P .
. . . R . K . .",
435,6,62,Black,f8e7,". . . . . b . .
. . r . . p k .
p . b . . . p .
. p . . . . p .
. P . . . . . .
. B P . N . . P
P . . . K P P .
. . . R . . . .",
436,6,63,White,b3d5,". . . . . . . .
. . r . b p k .
p . b . . . p .
. p . . . . p .
. P . . . . . .
. B P . N . . P
P . . . K P P .
. . . R . . . .",
437,6,64,Black,c6d7,". . . . . . . .
. . r . b p k .
p . b . . . p .
. p . B . . p .
. P . . . . . .
. . P . N . . P
P . . . K P P .
. . . R . . . .",
438,6,65,White,d1d3,". . . . . . . .
. . r b b p k .
p . . . . . p .
. p . B . . p .
. P . . . . . .
. . P . N . . P
P . . . K P P .
. . . R . . . .",
439,6,66,Black,e7f6,". . . . . . . .
. . r b b p k .
p . . . . . p .
. p . B . . p .
. P . . . . . .
. . P R N . . P
P . . . K P P .
. . . . . . . .",
440,6,67,White,c3c4,". . . . . . . .
. . r b . p k .
p . . . . b p .
. p . B . . p .
. P . . . . . .
. . P R N . . P
P . . . K P P .
. . . . . . . .",
441,6,68,Black,b5c4,". . . . . . . .
. . r b . p k .
p . . . . b p .
. p . B . . p .
. P P . . . . .
. . . R N . . P
P . . . K P P .
. . . . . . . .",
442,6,69,White,d5c4,". . . . . . . .
. . r b . p k .
p . . . . b p .
. . . B . . p .
. P p . . . . .
. . . R N . . P
P . . . K P P .
. . . . . . . .",
443,6,70,Black,d7c8,". . . . . . . .
. . r b . p k .
p . . . . b p .
. . . . . . p .
. P B . . . . .
. . . R N . . P
P . . . K P P .
. . . . . . . .",perhaps planning ...Bc8-b7-e4
444,6,71,White,a2a3,". . b . . . . .
. . r . . p k .
p . . . . b p .
. . . . . . p .
. P B . . . . .
. . . R N . . P
P . . . K P P .
. . . . . . . .",
445,6,72,Black,f6b2,". . b . . . . .
. . r . . p k .
p . . . . b p .
. . . . . . p .
. P B . . . . .
P . . R N . . P
. . . . K P P .
. . . . . . . .",
446,6,73,White,e2d2,". . b . . . . .
. . r . . p k .
p . . . . . p .
. . . . . . p .
. P B . . . . .
P . . R N . . P
. b . . K P P .
. . . . . . . .","White wants to support his pawns with his king, but it's complicated."
447,6,74,Black,f7f5,". . b . . . . .
. . r . . p k .
p . . . . . p .
. . . . . . p .
. P B . . . . .
P . . R N . . P
. b . K . P P .
. . . . . . . .",
448,6,75,White,d2c2,". . b . . . . .
. . r . . . k .
p . . . . . p .
. . . . . p p .
. P B . . . . .
P . . R N . . P
. b . K . P P .
. . . . . . . .",
449,6,76,Black,b2a3,". . b . . . . .
. . r . . . k .
p . . . . . p .
. . . . . p p .
. P B . . . . .
P . . R N . . P
. b K . . P P .
. . . . . . . .","Black gets of one of the queen-side pawns, but gives up the ""two bishops"" to do so. After the smoke clears White will still have an extra pawn, but it won't be much easier to advance it."
450,6,77,White,d3a3,". . b . . . . .
. . r . . . k .
p . . . . . p .
. . . . . p p .
. P B . . . . .
b . . R N . . P
. . K . . P P .
. . . . . . . .",
451,6,78,Black,f5f4,". . b . . . . .
. . r . . . k .
p . . . . . p .
. . . . . p p .
. P B . . . . .
R . . . N . . P
. . K . . P P .
. . . . . . . .",
452,6,79,White,c2b3,". . b . . . . .
. . r . . . k .
p . . . . . p .
. . . . . . p .
. P B . . p . .
R . . . N . . P
. . K . . P P .
. . . . . . . .",
453,6,80,Black,f4e3,". . b . . . . .
. . r . . . k .
p . . . . . p .
. . . . . . p .
. P B . . p . .
R K . . N . . P
. . . . . P P .
. . . . . . . .",
454,6,81,White,f2e3,". . b . . . . .
. . r . . . k .
p . . . . . p .
. . . . . . p .
. P B . . . . .
R K . . p . . P
. . . . . P P .
. . . . . . . .",
455,6,82,Black,c7e7,". . b . . . . .
. . r . . . k .
p . . . . . p .
. . . . . . p .
. P B . . . . .
R K . . P . . P
. . . . . . P .
. . . . . . . .",
456,6,83,White,b3a4,". . b . . . . .
. . . . r . k .
p . . . . . p .
. . . . . . p .
. P B . . . . .
R K . . P . . P
. . . . . . P .
. . . . . . . .",
457,6,84,Black,e7e5,". . b . . . . .
. . . . r . k .
p . . . . . p .
. . . . . . p .
K P B . . . . .
R . . . P . . P
. . . . . . P .
. . . . . . . .",
458,6,85,White,a3d3,". . b . . . . .
. . . . . . k .
p . . . . . p .
. . . . r . p .
K P B . . . . .
R . . . P . . P
. . . . . . P .
. . . . . . . .","White can aim for Bc4-d5, e3-e4 to block out Re5; thus allowing Ka4-a5 to get at Pa6."
459,6,86,Black,c8f5,". . b . . . . .
. . . . . . k .
p . . . . . p .
. . . . r . p .
K P B . . . . .
. . . R P . . P
. . . . . . P .
. . . . . . . .",
460,6,87,White,d3d2,". . . . . . . .
. . . . . . k .
p . . . . . p .
. . . . r b p .
K P B . . . . .
. . . R P . . P
. . . . . . P .
. . . . . . . .",
461,6,88,Black,e5e3,". . . . . . . .
. . . . . . k .
p . . . . . p .
. . . . r b p .
K P B . . . . .
. . . . P . . P
. . . R . . P .
. . . . . . . .",
462,6,89,White,c4a6,". . . . . . . .
. . . . . . k .
p . . . . . p .
. . . . . b p .
K P B . . . . .
. . . . r . . P
. . . R . . P .
. . . . . . . .",
463,6,90,Black,f5e4,". . . . . . . .
. . . . . . k .
B . . . . . p .
. . . . . b p .
K P . . . . . .
. . . . r . . P
. . . R . . P .
. . . . . . . .",
464,6,91,White,d2f2,". . . . . . . .
. . . . . . k .
B . . . . . p .
. . . . . . p .
K P . . b . . .
. . . . r . . P
. . . R . . P .
. . . . . . . .",
465,6,92,Black,g7h6,". . . . . . . .
. . . . . . k .
B . . . . . p .
. . . . . . p .
K P . . b . . .
. . . . r . . P
. . . . . R P .
. . . . . . . .",
466,6,93,White,a6f1,". . . . . . . .
. . . . . . . .
B . . . . . p k
. . . . . . p .
K P . . b . . .
. . . . r . . P
. . . . . R P .
. . . . . . . .",Even if Black had to sacrifice a bishop for Pb4 he might manage a draw if there's sufficient counter-play on the king-side.
467,6,94,Black,g5g4,". . . . . . . .
. . . . . . . .
. . . . . . p k
. . . . . . p .
K P . . b . . .
. . . . r . . P
. . . . . R P .
. . . . . B . .",
468,6,95,White,h3g4,". . . . . . . .
. . . . . . . .
. . . . . . p k
. . . . . . . .
K P . . b . p .
. . . . r . . P
. . . . . R P .
. . . . . B . .",
469,6,96,Black,e3e1,". . . . . . . .
. . . . . . . .
. . . . . . p k
. . . . . . . .
K P . . b . P .
. . . . r . . .
. . . . . R P .
. . . . . B . .",aiming for something like 49...Re1-a1+ 50. Ka4-b5?? Rxf1 51. Rxf1 Bd3+ -+
470,6,97,White,f1e2,". . . . . . . .
. . . . . . . .
. . . . . . p k
. . . . . . . .
K P . . b . P .
. . . . . . . .
. . . . . R P .
. . . . r B . .",
471,6,98,Black,e1a1,". . . . . . . .
. . . . . . . .
. . . . . . p k
. . . . . . . .
K P . . b . P .
. . . . . . . .
. . . . B R P .
. . . . r . . .",
472,6,99,White,a4b3,". . . . . . . .
. . . . . . . .
. . . . . . p k
. . . . . . . .
K P . . b . P .
. . . . . . . .
. . . . B R P .
r . . . . . . .",
473,6,100,Black,a1b1,". . . . . . . .
. . . . . . . .
. . . . . . p k
. . . . . . . .
. P . . b . P .
. K . . . . . .
. . . . B R P .
r . . . . . . .",
474,6,101,White,b3c3,". . . . . . . .
. . . . . . . .
. . . . . . p k
. . . . . . . .
. P . . b . P .
. K . . . . . .
. . . . B R P .
. r . . . . . .",
475,6,102,Black,b1c1,". . . . . . . .
. . . . . . . .
. . . . . . p k
. . . . . . . .
. P . . b . P .
. . K . . . . .
. . . . B R P .
. r . . . . . .",
476,6,103,White,c3d4,". . . . . . . .
. . . . . . . .
. . . . . . p k
. . . . . . . .
. P . . b . P .
. . K . . . . .
. . . . B R P .
. . r . . . . .",
477,6,104,Black,e4b7,". . . . . . . .
. . . . . . . .
. . . . . . p k
. . . . . . . .
. P . K b . P .
. . . . . . . .
. . . . B R P .
. . r . . . . .",
478,6,105,White,e2f3,". . . . . . . .
. b . . . . . .
. . . . . . p k
. . . . . . . .
. P . K . . P .
. . . . . . . .
. . . . B R P .
. . r . . . . .",
479,6,106,Black,b7a6,". . . . . . . .
. b . . . . . .
. . . . . . p k
. . . . . . . .
. P . K . . P .
. . . . . B . .
. . . . . R P .
. . r . . . . .",
480,6,107,White,f2b2,". . . . . . . .
. . . . . . . .
b . . . . . p k
. . . . . . . .
. P . K . . P .
. . . . . B . .
. . . . . R P .
. . r . . . . .",
481,6,108,Black,a6b5,". . . . . . . .
. . . . . . . .
b . . . . . p k
. . . . . . . .
. P . K . . P .
. . . . . B . .
. R . . . . P .
. . r . . . . .",
482,6,109,White,f3e2,". . . . . . . .
. . . . . . . .
. . . . . . p k
. b . . . . . .
. P . K . . P .
. . . . . B . .
. R . . . . P .
. . r . . . . .",
483,6,110,Black,b5c6,". . . . . . . .
. . . . . . . .
. . . . . . p k
. b . . . . . .
. P . K . . P .
. . . . . . . .
. R . . B . P .
. . r . . . . .",
484,6,111,White,e2f3,". . . . . . . .
. . . . . . . .
. . b . . . p k
. . . . . . . .
. P . K . . P .
. . . . . . . .
. R . . B . P .
. . r . . . . .",
485,6,112,Black,c6b5,". . . . . . . .
. . . . . . . .
. . b . . . p k
. . . . . . . .
. P . K . . P .
. . . . . B . .
. R . . . . P .
. . r . . . . .",
486,6,113,White,f3e2,". . . . . . . .
. . . . . . . .
. . . . . . p k
. b . . . . . .
. P . K . . P .
. . . . . B . .
. R . . . . P .
. . r . . . . .",
487,6,114,Black,b5c6,". . . . . . . .
. . . . . . . .
. . . . . . p k
. b . . . . . .
. P . K . . P .
. . . . . . . .
. R . . B . P .
. . r . . . . .",
488,6,115,White,e2a6,". . . . . . . .
. . . . . . . .
. . b . . . p k
. . . . . . . .
. P . K . . P .
. . . . . . . .
. R . . B . P .
. . r . . . . .","After having made several repetitions he goes ahead with his offensive plan. He's slowed Black as much as he could and now Pg2 will fall, but Pb4 will advance too."
489,6,116,Black,c1g1,". . . . . . . .
. . . . . . . .
B . b . . . p k
. . . . . . . .
. P . K . . P .
. . . . . . . .
. R . . . . P .
. . r . . . . .",
490,6,117,White,b4b5,". . . . . . . .
. . . . . . . .
B . b . . . p k
. . . . . . . .
. P . K . . P .
. . . . . . . .
. R . . . . P .
. . . . . . r .",
491,6,118,Black,c6g2,". . . . . . . .
. . . . . . . .
B . b . . . p k
. P . . . . . .
. . . K . . P .
. . . . . . . .
. R . . . . P .
. . . . . . r .",
492,6,119,White,b5b6,". . . . . . . .
. . . . . . . .
B . . . . . p k
. P . . . . . .
. . . K . . P .
. . . . . . . .
. R . . . . b .
. . . . . . r .",
493,6,120,Black,h6g5,". . . . . . . .
. . . . . . . .
B P . . . . p k
. . . . . . . .
. . . K . . P .
. . . . . . . .
. R . . . . b .
. . . . . . r .",
494,6,121,White,a6c8,". . . . . . . .
. . . . . . . .
B P . . . . p .
. . . . . . k .
. . . K . . P .
. . . . . . . .
. R . . . . b .
. . . . . . r .",This is a crucial move because it slows Black's king-side play.
495,6,122,Black,g5f4,". . B . . . . .
. . . . . . . .
. P . . . . p .
. . . . . . k .
. . . K . . P .
. . . . . . . .
. R . . . . b .
. . . . . . r .",
496,6,123,White,d4c5,". . B . . . . .
. . . . . . . .
. P . . . . p .
. . . . . . . .
. . . K . k P .
. . . . . . . .
. R . . . . b .
. . . . . . r .",
497,6,124,Black,g2e4,". . B . . . . .
. . . . . . . .
. P . . . . p .
. . K . . . . .
. . . . . k P .
. . . . . . . .
. R . . . . b .
. . . . . . r .",
498,6,125,White,b2b4,". . B . . . . .
. . . . . . . .
. P . . . . p .
. . K . . . . .
. . . . b k P .
. . . . . . . .
. R . . . . . .
. . . . . . r .",
499,6,126,Black,f4e5,". . B . . . . .
. . . . . . . .
. P . . . . p .
. . K . . . . .
. R . . b k P .
. . . . . . . .
. . . . . . . .
. . . . . . r .",
500,6,127,White,b6b7,". . B . . . . .
. . . . . . . .
. P . . . . p .
. . K . k . . .
. R . . b . P .
. . . . . . . .
. . . . . . . .
. . . . . . r .",
501,6,128,Black,g1c1,". . B . . . . .
. P . . . . . .
. . . . . . p .
. . K . k . . .
. R . . b . P .
. . . . . . . .
. . . . . . . .
. . . . . . r .",
502,6,129,White,c5b5,". . B . . . . .
. P . . . . . .
. . . . . . p .
. . K . k . . .
. R . . b . P .
. . . . . . . .
. . . . . . . .
. . r . . . . .",
503,6,130,Black,e4b7,". . B . . . . .
. P . . . . . .
. . . . . . p .
. K . . k . . .
. R . . b . P .
. . . . . . . .
. . . . . . . .
. . r . . . . .",
504,6,131,White,c8b7,". . B . . . . .
. b . . . . . .
. . . . . . p .
. K . . k . . .
. R . . . . P .
. . . . . . . .
. . . . . . . .
. . r . . . . .",
505,6,132,Black,e5f6,". . . . . . . .
. B . . . . . .
. . . . . . p .
. K . . k . . .
. R . . . . P .
. . . . . . . .
. . . . . . . .
. . r . . . . .",Unfortunately for Black he can't win Pg4. White can always keep his rook and bishop in position to defend it.
506,6,133,White,b4c4,". . . . . . . .
. B . . . . . .
. . . . . k p .
. K . . . . . .
. R . . . . P .
. . . . . . . .
. . . . . . . .
. . r . . . . .",
507,6,134,Black,c1b1,". . . . . . . .
. B . . . . . .
. . . . . k p .
. K . . . . . .
. . R . . . P .
. . . . . . . .
. . . . . . . .
. . r . . . . .",
508,6,135,White,b5c6,". . . . . . . .
. B . . . . . .
. . . . . k p .
. K . . . . . .
. . R . . . P .
. . . . . . . .
. . . . . . . .
. r . . . . . .",
509,6,136,Black,f6g5,". . . . . . . .
. B . . . . . .
. . K . . k p .
. . . . . . . .
. . R . . . P .
. . . . . . . .
. . . . . . . .
. r . . . . . .",
510,6,137,White,b7c8,". . . . . . . .
. B . . . . . .
. . K . . . p .
. . . . . . k .
. . R . . . P .
. . . . . . . .
. . . . . . . .
. r . . . . . .",
511,6,138,Black,b1d1,". . B . . . . .
. . . . . . . .
. . K . . . p .
. . . . . . k .
. . R . . . P .
. . . . . . . .
. . . . . . . .
. r . . . . . .",
512,6,139,White,c8d7,". . B . . . . .
. . . . . . . .
. . K . . . p .
. . . . . . k .
. . R . . . P .
. . . . . . . .
. . . . . . . .
. . . r . . . .",
513,6,140,Black,g5h4,". . . . . . . .
. . . B . . . .
. . K . . . p .
. . . . . . k .
. . R . . . P .
. . . . . . . .
. . . . . . . .
. . . r . . . .",
514,6,141,White,c6c7,". . . . . . . .
. . . B . . . .
. . K . . . p .
. . . . . . . .
. . R . . . P k
. . . . . . . .
. . . . . . . .
. . . r . . . .",
515,6,142,Black,d1d2,". . . . . . . .
. . K B . . . .
. . . . . . p .
. . . . . . . .
. . R . . . P k
. . . . . . . .
. . . . . . . .
. . . r . . . .",
516,6,143,White,c7d8,". . . . . . . .
. . K B . . . .
. . . . . . p .
. . . . . . . .
. . R . . . P k
. . . . . . . .
. . . r . . . .
. . . . . . . .",
517,6,144,Black,d2e2,". . . K . . . .
. . . B . . . .
. . . . . . p .
. . . . . . . .
. . R . . . P k
. . . . . . . .
. . . r . . . .
. . . . . . . .",
518,6,145,White,c4c6,". . . K . . . .
. . . B . . . .
. . . . . . p .
. . . . . . . .
. . R . . . P k
. . . . . . . .
. . . . r . . .
. . . . . . . .",
519,6,146,Black,g6g5,". . . K . . . .
. . . B . . . .
. . R . . . p .
. . . . . . . .
. . . . . . P k
. . . . . . . .
. . . . r . . .
. . . . . . . .",
520,6,147,White,d7f5,". . . K . . . .
. . . B . . . .
. . R . . . . .
. . . . . . p .
. . . . . . P k
. . . . . . . .
. . . . r . . .
. . . . . . . .",
521,6,148,Black,e2e3,". . . K . . . .
. . . . . . . .
. . R . . . . .
. . . . . B p .
. . . . . . P k
. . . . . . . .
. . . . r . . .
. . . . . . . .",
522,6,149,White,c6e6,". . . K . . . .
. . . . . . . .
. . R . . . . .
. . . . . B p .
. . . . . . P k
. . . . r . . .
. . . . . . . .
. . . . . . . .",
523,6,150,Black,e3g3,". . . K . . . .
. . . . . . . .
. . . . R . . .
. . . . . B p .
. . . . . . P k
. . . . r . . .
. . . . . . . .
. . . . . . . .","While it looks like he's desperately trying to get rid of Pg4 he might also humorously, since there's no saving tactic, be allowing White the final check."
524,6,151,White,e6h6,". . . K . . . .
. . . . . . . .
. . . . R . . .
. . . . . B p .
. . . . . . P k
. . . . . . r .
. . . . . . . .
. . . . . . . .",
525,7,1,White,e2e4,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . . . . . . .
P P P P P P P P
R N B Q K B N R",
526,7,2,Black,e7e5,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R",
527,7,3,White,g1f3,"r n b q k b n r
p p p p . p p p
. . . . . . . .
. . . . p . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R",
528,7,4,Black,b8c6,"r n b q k b n r
p p p p . p p p
. . . . . . . .
. . . . p . . .
. . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K B . R",
529,7,5,White,f1b5,"r . b q k b n r
p p p p . p p p
. . n . . . . .
. . . . p . . .
. . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K B . R",
530,7,6,Black,a7a6,"r . b q k b n r
p p p p . p p p
. . n . . . . .
. B . . p . . .
. . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K . . R",
531,7,7,White,b5a4,"r . b q k b n r
. p p p . p p p
p . n . . . . .
. B . . p . . .
. . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K . . R",
532,7,8,Black,g8f6,"r . b q k b n r
. p p p . p p p
p . n . . . . .
. . . . p . . .
B . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K . . R",
533,7,9,White,e1g1,"r . b q k b . r
. p p p . p p p
p . n . . n . .
. . . . p . . .
B . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K . . R",
534,7,10,Black,f8e7,"r . b q k b . r
. p p p . p p p
p . n . . n . .
. . . . p . . .
B . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q . R K .",
535,7,11,White,f1e1,"r . b q k . . r
. p p p b p p p
p . n . . n . .
. . . . p . . .
B . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q . R K .",
536,7,12,Black,b7b5,"r . b q k . . r
. p p p b p p p
p . n . . n . .
. . . . p . . .
B . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q R . K .",
537,7,13,White,a4b3,"r . b q k . . r
. . p p b p p p
p . n . . n . .
. p . . p . . .
B . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q R . K .",
538,7,14,Black,e8g8,"r . b q k . . r
. . p p b p p p
p . n . . n . .
. p . . p . . .
. . . . P . . .
. B . . . N . .
P P P P . P P P
R N B Q R . K .",
539,7,15,White,a2a4,"r . b q . r k .
. . p p b p p p
p . n . . n . .
. p . . p . . .
. . . . P . . .
. B . . . N . .
P P P P . P P P
R N B Q R . K .","Adams does play the Marshall Gambit and many people don't like to play against it, so they play such moves as 8. a4 to avoid it. Still, that doesn't end Black's attempts to play actively."
540,7,16,Black,c8b7,"r . b q . r k .
. . p p b p p p
p . n . . n . .
. p . . p . . .
P . . . P . . .
. B . . . N . .
. P P P . P P P
R N B Q R . K .",
541,7,17,White,d2d3,"r . . q . r k .
. b p p b p p p
p . n . . n . .
. p . . p . . .
P . . . P . . .
. B . . . N . .
. P P P . P P P
R N B Q R . K .",
542,7,18,Black,f8e8,"r . . q . r k .
. b p p b p p p
p . n . . n . .
. p . . p . . .
P . . . P . . .
. B . P . N . .
. P P . . P P P
R N B Q R . K .",
543,7,19,White,b1c3,"r . . q r . k .
. b p p b p p p
p . n . . n . .
. p . . p . . .
P . . . P . . .
. B . P . N . .
. P P . . P P P
R N B Q R . K .",
544,7,20,Black,b5b4,"r . . q r . k .
. b p p b p p p
p . n . . n . .
. p . . p . . .
P . . . P . . .
. B N P . N . .
. P P . . P P P
R . B Q R . K .",
545,7,21,White,c3d5,"r . . q r . k .
. b p p b p p p
p . n . . n . .
. . . . p . . .
P p . . P . . .
. B N P . N . .
. P P . . P P P
R . B Q R . K .",
